delta,gamma,kappa,lambda_s,v,energy
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.714767514575516573170604825149274829559790131141346920897353902213718264624739,16.339769438815208427325432201553615704788937907736368329669966929633881062453538,0.50386100275377312053075658949050448217843875784163707469909889946747819594622903,0.42312651682672960691793581872041836145862449290381579825329610554129045768591479,0.047764263709569263374881082666509735610723914186238063077293055889277528161146554,1.3389643954513925571135803936901456115797786883672686798918815917473272333439141
1.714767514575516573170604825149274829559790131141346920897353902213718264624739,16.339769438815208427325432201553615704788937907736368329669966929633881062453538,0.50386100275377312053075658949050448217843875784163707469909889946747819594622903,0.42312651682672960691793581872041836145862449290381579825329610554129045768591479,0.047764263709569263374881082666509735610723914186238063077293055889277528161146554,1.3389643954513925571135803936901456115797786883672686798918815917473272333439141
1.714767514575516573170604825149274829559790131141346920897353902213718264624739,16.339769438815208427325432201553615704788937907736368329669966929633881062453538,0.50386100275377312053075658949050448217843875784163707469909889946747819594622903,0.42312651682672960691793581872041836145862449290381579825329610554129045768591479,0.047764263709569263374881082666509735610723914186238063077293055889277528161146554,1.3389643954513925571135803936901456115797786883672686798918815917473272333439141
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.71,16.339,0.5,0.41666666666666666666666666666666666666666666666666666666666666666666666666666667,0.0477,0.0
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7085680971162380172555869937561010913825510303029157898238816539831060250097458,16.339355930040289437152866721833732797352527310882731584874959520141450723792862,0.50711887814505188533615147701695152112265435080427054287718859050486137395342178,0.42861592761849330451324604860888420105151892534825816154287371107684620421567233,0.047638402884554419822820595198587912780854989430021035112132172457304948158193599,1.3070697119456344688760791475495139821557211544313158466448335646287608646878727
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
1.71,16.339,0.5,0.41666666666666666666666666666666666666666666666666666666666666666666666666666667,0.0477,0.0
1.7162577321563604850294125325698165551143005266966828612120068723869694249390064,16.340137192879264342854689550511113743793633456140457358041151693293963780388442,0.49715531665116223750210276182369382699981802113746092611561719233011407013983612,0.41193901479086232054877026331101227689464041316290690997315131388975403205434403,0.047737197193776643428471241823376087867934951828100661555852226700944299397305621,1.7320526981295278148121174989164970533425555048208075520136049645258710659550331
